Time_s,Voltage_V,Current_mA,Power_mW
15.73,4.14,-191.80,796.00
15.75,4.14,-191.70,796.00
15.78,4.13,-192.00,796.00
15.78,4.14,-191.90,796.00
15.81,4.14,-191.80,796.00
15.84,4.14,-191.70,796.00
15.87,4.14,-191.70,796.00
15.90,4.14,-191.60,796.00
15.90,4.14,-191.70,796.00
15.93,4.13,-191.80,796.00
15.96,4.14,-191.70,796.00
15.99,4.14,-191.80,796.00
16.02,4.13,-191.50,796.00
16.02,4.14,-191.60,796.00
16.05,4.14,-191.70,796.00
16.11,4.14,-191.60,796.00
16.11,4.13,-191.90,800.00
16.14,4.14,-191.60,796.00
16.14,4.14,-191.80,796.00
16.17,4.14,-191.80,796.00
16.20,4.14,-191.70,796.00
16.23,4.14,-191.60,796.00
16.26,4.14,-191.70,796.00
16.26,4.13,-191.70,796.00
16.29,4.14,-191.80,796.00
16.32,4.14,-191.80,796.00
16.38,4.14,-191.70,796.00
16.38,4.14,-191.90,796.00
16.38,4.14,-191.80,796.00
16.41,4.14,-191.90,796.00
16.44,4.14,-191.60,796.00
16.47,4.14,-192.00,796.00
16.50,4.13,-191.70,796.00
16.50,4.14,-192.00,800.00
16.56,4.14,-191.80,796.00
16.56,4.14,-191.80,796.00
16.59,4.14,-191.80,796.00
16.62,4.14,-191.60,796.00
16.62,4.14,-191.80,796.00
16.65,4.14,-191.70,796.00
16.68,4.14,-191.60,796.00
16.71,4.14,-191.70,796.00
16.74,4.13,-191.70,796.00
16.74,4.14,-191.60,796.00
16.77,4.14,-191.80,796.00
16.80,4.14,-191.70,796.00
16.83,4.13,-191.70,796.00
16.86,4.14,-191.70,796.00
16.86,4.14,-191.60,796.00
16.89,4.14,-191.90,796.00
16.92,4.14,-191.70,796.00
16.98,4.13,-191.60,796.00
16.98,4.14,-191.60,796.00
16.98,4.14,-191.70,796.00
17.01,4.14,-191.70,796.00
17.04,4.14,-191.60,796.00
17.07,4.14,-191.70,796.00
17.10,4.14,-191.70,796.00
17.10,4.13,-191.70,796.00
17.16,4.14,-191.80,796.00
17.16,4.14,-191.70,796.00
17.19,4.14,-192.00,800.00
17.22,4.14,-191.50,796.00
17.22,4.14,-191.60,796.00
17.25,4.14,-191.70,796.00
17.28,4.13,-191.70,796.00
17.31,4.14,-191.80,796.00
17.34,4.14,-192.00,800.00
17.34,4.14,-191.80,796.00
17.37,4.14,-191.70,796.00
17.40,4.14,-191.90,796.00
17.46,4.14,-191.80,796.00
17.46,4.13,-191.70,796.00
17.46,4.14,-191.60,796.00
17.49,4.14,-191.60,796.00
17.52,4.14,-191.80,796.00
17.58,4.14,-191.70,796.00
17.58,4.14,-191.80,796.00
17.58,4.14,-191.50,796.00
17.61,4.14,-191.80,796.00
17.64,4.14,-191.70,796.00
17.67,4.14,-191.80,796.00
17.70,4.13,-191.60,796.00
17.70,4.13,-191.70,796.00
17.73,4.14,-191.70,796.00
17.76,4.13,-191.50,796.00
17.82,4.14,-191.70,796.00
17.82,4.14,-191.70,796.00
17.82,4.13,-191.60,796.00
17.85,4.13,-191.70,796.00
17.88,4.14,-191.80,796.00
17.91,4.14,-192.00,796.00
17.94,4.14,-191.90,796.00
17.94,4.14,-191.70,796.00
17.97,4.14,-192.00,800.00
18.00,4.14,-191.40,796.00
18.03,4.13,-191.80,796.00
18.06,4.14,-191.80,796.00
18.06,4.14,-191.70,796.00
18.09,4.14,-191.70,796.00
18.12,4.14,-191.70,796.00
18.15,4.14,-191.50,796.00
18.18,4.14,-191.90,796.00
18.18,4.13,-191.80,796.00
18.21,4.14,-191.60,796.00
18.24,4.14,-191.80,796.00
18.27,4.14,-191.50,796.00
18.30,4.13,-191.70,796.00
18.30,4.14,-191.70,796.00
18.33,4.14,-191.70,796.00
18.36,4.14,-191.30,796.00
18.39,4.14,-191.70,796.00
18.42,4.14,-191.50,800.00
18.42,4.14,-192.00,796.00
18.45,4.14,-191.80,796.00
18.48,4.13,-191.70,796.00
18.51,4.14,-192.10,800.00
18.54,4.14,-191.70,800.00
18.54,4.13,-191.70,796.00
18.57,4.14,-191.90,800.00
18.60,4.14,-191.80,796.00
18.63,4.14,-191.60,796.00
18.66,4.13,-191.60,796.00
18.66,4.14,-191.90,796.00
18.69,4.14,-191.70,796.00
