Time_s,Voltage_V,Current_mA,Power_mW
20.76,4.02,153.70,620.00
20.76,4.03,53.10,210.00
20.79,4.03,54.30,216.00
20.82,4.03,82.10,330.00
20.85,4.02,79.90,322.00
20.88,4.02,165.20,658.00
20.88,4.03,53.10,212.00
20.91,4.03,54.30,216.00
20.94,4.03,80.80,314.00
20.97,4.02,80.90,318.00
21.00,4.02,155.30,620.00
21.00,4.03,51.80,210.00
21.03,4.03,53.10,212.00
21.06,4.03,79.60,318.00
21.09,4.02,80.30,322.00
21.12,4.02,118.20,616.00
21.12,4.02,54.10,216.00
21.15,4.03,53.30,212.00
21.18,4.03,77.70,312.00
21.21,4.01,77.10,308.00
21.27,4.02,165.20,658.00
21.27,4.03,54.90,220.00
21.27,4.03,52.10,210.00
21.30,4.02,76.70,318.00
21.36,4.02,78.60,314.00
21.36,4.02,166.00,662.00
21.36,4.02,53.10,212.00
21.39,4.03,52.80,212.00
21.42,4.03,80.00,322.00
21.45,4.03,79.60,324.00
21.48,4.02,96.90,636.00
21.48,4.03,53.50,216.00
21.51,4.03,52.10,210.00
21.54,4.03,77.80,312.00
21.57,4.03,80.80,324.00
21.60,4.02,143.00,636.00
21.63,4.03,52.10,206.00
21.63,4.02,54.00,216.00
21.66,4.03,79.50,318.00
21.69,4.01,83.60,334.00
21.72,4.02,171.10,682.00
21.72,4.03,53.20,212.00
21.75,4.03,54.90,220.00
21.78,4.03,77.30,318.00
21.81,4.03,84.30,324.00
21.81,4.02,159.80,636.00
21.84,4.02,52.70,212.00
21.87,4.03,51.60,206.00
21.90,4.02,80.70,324.00
21.93,4.01,80.60,324.00
21.96,4.02,105.50,620.00
21.96,4.03,53.90,216.00
21.99,4.02,52.90,212.00
22.02,4.03,82.30,330.00
22.06,4.00,82.50,330.00
22.08,4.02,157.20,626.00
22.08,4.03,55.00,220.00
22.11,4.03,52.20,210.00
22.17,4.02,78.20,324.00
22.17,4.02,80.70,324.00
22.17,4.02,167.30,668.00
22.20,4.03,52.10,210.00
22.23,4.02,53.30,212.00
22.26,4.03,85.00,338.00
22.29,4.02,82.60,324.00
22.32,4.02,84.50,616.00
22.32,4.02,52.70,212.00
22.35,4.02,53.40,216.00
22.38,4.03,81.30,328.00
22.41,4.02,80.20,314.00
22.41,4.02,122.60,612.00
22.50,4.03,53.10,210.00
22.50,4.02,54.50,216.00
22.50,4.03,80.30,322.00
22.53,3.98,86.70,348.00
22.56,4.02,164.20,656.00
22.56,4.02,53.40,216.00
22.62,4.03,55.00,220.00
22.62,4.03,80.80,318.00
22.65,3.98,77.60,312.00
22.68,4.02,162.00,646.00
22.68,4.02,54.00,216.00
22.71,4.03,52.60,212.00
22.74,4.02,80.00,322.00
22.77,4.01,82.70,308.00
22.77,4.02,94.40,630.00
22.80,4.02,55.00,216.00
22.83,4.03,51.80,210.00
22.86,4.02,79.70,322.00
22.89,3.99,78.30,314.00
22.92,4.02,143.80,626.00
22.92,4.03,53.90,216.00
22.95,4.03,53.60,216.00
22.98,4.03,72.90,318.00
23.01,4.01,78.10,314.00
23.01,4.02,170.90,682.00
23.04,4.03,52.70,212.00
23.07,4.03,53.50,216.00
23.13,4.03,78.90,318.00
23.13,4.02,80.00,328.00
23.13,4.02,160.30,638.00
23.16,4.02,52.00,210.00
23.19,4.03,53.70,216.00
23.22,4.03,78.20,314.00
23.25,4.02,82.40,334.00
23.28,4.02,107.70,622.00
23.28,4.03,54.20,216.00
23.31,4.03,55.00,216.00
23.34,4.03,77.80,312.00
23.37,4.00,81.10,324.00
23.40,4.02,161.20,642.00
23.40,4.03,53.60,216.00
23.43,4.03,53.40,212.00
23.46,4.03,79.70,330.00
23.49,3.97,82.50,330.00
23.52,4.02,167.20,666.00
23.52,4.02,53.70,216.00
23.61,4.03,52.80,212.00
23.61,4.02,81.20,330.00
23.61,4.02,83.90,328.00
23.61,4.02,88.00,622.00
23.64,4.02,54.50,216.00
23.67,4.02,51.80,210.00
23.70,4.02,82.70,330.00
23.73,4.01,82.30,330.00
23.76,4.02,126.00,622.00
23.76,4.03,53.10,210.00
23.79,4.03,54.40,216.00
23.82,4.03,83.80,338.00
23.85,4.01,81.90,328.00
23.85,4.02,164.30,656.00
23.88,4.03,52.90,212.00
23.91,4.03,54.10,212.00
23.94,4.03,82.90,324.00
23.97,4.02,81.90,322.00
23.97,4.02,161.40,642.00
24.00,4.03,51.90,210.00
24.03,4.02,53.10,212.00
24.06,4.03,82.10,330.00
24.09,4.02,79.90,322.00
24.09,4.02,93.00,610.00
24.12,4.02,54.00,216.00
24.15,4.02,53.80,216.00
24.18,4.03,79.00,318.00
24.21,4.00,78.20,314.00
24.24,4.02,143.80,574.00
24.24,4.03,54.60,220.00
24.27,4.03,52.20,206.00
24.30,4.02,78.20,318.00
24.33,4.01,77.40,312.00
24.36,4.02,170.70,682.00
24.36,4.02,52.70,212.00
24.39,4.03,52.80,212.00
24.42,4.03,80.60,322.00
24.45,3.99,94.20,318.00
24.48,4.02,83.40,646.00
24.48,4.02,53.30,212.00
24.51,4.03,52.10,210.00
24.54,4.03,77.70,312.00
24.57,4.01,81.20,324.00
24.60,4.02,112.30,630.00
24.60,4.03,52.10,206.00
24.63,4.02,54.20,216.00
24.66,4.03,78.40,314.00
24.69,3.99,80.70,324.00
24.72,4.02,157.40,626.00
24.72,4.03,53.00,212.00
24.78,4.03,54.90,220.00
24.78,4.03,76.30,312.00
24.81,3.98,82.60,330.00
24.87,4.02,169.20,676.00
24.87,4.02,52.40,210.00
24.87,4.03,51.80,210.00
24.90,4.03,79.10,318.00
24.99,4.02,84.20,328.00
24.99,4.02,88.40,630.00
24.99,4.03,54.10,216.00
24.99,4.02,52.80,212.00
25.02,4.03,80.60,324.00
25.05,3.99,81.40,328.00
25.08,4.02,126.00,606.00
25.08,4.03,55.00,220.00
25.11,4.03,52.30,210.00
25.17,4.02,76.50,334.00
25.17,4.01,81.80,328.00
25.17,4.02,165.60,662.00
25.20,4.03,52.00,210.00
25.23,4.02,53.20,212.00
25.26,4.03,84.40,340.00
25.29,4.02,83.30,328.00
25.32,4.02,82.50,648.00
25.32,4.03,52.30,210.00
25.35,4.03,53.60,216.00
25.38,4.03,82.70,330.00
25.41,4.02,80.90,324.00
25.50,4.02,95.50,612.00
25.50,4.03,52.70,210.00
25.50,4.02,54.50,216.00
25.53,4.03,81.30,328.00
25.53,3.99,217.20,862.00
25.56,4.02,144.10,574.00
25.56,4.03,53.10,212.00
25.59,4.03,54.50,216.00
25.62,4.03,82.20,324.00
25.65,4.01,81.40,318.00
25.65,4.02,167.20,666.00
25.68,4.02,54.20,220.00
25.71,4.03,52.50,210.00
25.74,4.02,80.70,324.00
25.77,4.02,78.20,314.00
25.80,4.02,81.30,636.00
25.80,4.02,54.80,216.00
25.83,4.03,52.00,210.00
25.86,4.03,80.30,322.00
25.89,3.99,78.60,314.00
25.95,4.02,109.30,630.00
25.95,4.03,54.30,220.00
25.95,4.03,53.90,212.00
25.98,4.02,73.10,314.00
26.01,4.00,77.60,312.00
26.04,4.02,159.30,636.00
26.07,4.03,53.00,212.00
26.07,4.02,53.40,216.00
26.10,4.03,78.80,314.00
26.13,3.98,129.40,324.00
26.16,4.02,166.60,666.00
26.16,4.03,52.00,210.00
26.19,4.02,53.80,216.00
26.22,4.03,78.40,314.00
26.25,4.02,81.30,330.00
26.28,4.02,88.30,626.00
26.28,4.03,54.30,216.00
26.37,4.02,55.00,216.00
26.37,4.02,77.80,312.00
26.37,4.00,82.30,330.00
26.37,4.02,131.80,524.00
26.40,4.03,53.40,216.00
26.43,4.03,53.40,212.00
26.46,4.03,78.70,328.00
26.52,4.01,80.50,324.00
26.52,4.02,166.00,662.00
26.55,4.03,53.80,216.00
26.55,4.03,53.10,212.00
26.58,4.03,80.90,330.00
26.61,4.02,79.10,328.00
26.61,4.02,84.60,648.00
26.64,4.02,55.10,216.00
26.67,4.02,52.00,210.00
26.70,4.03,82.60,330.00
26.73,3.98,82.60,330.00
26.76,4.02,97.40,620.00
26.79,4.03,53.00,210.00
26.79,4.02,54.20,216.00
26.82,4.02,84.20,338.00
26.85,3.99,82.30,330.00
26.85,4.02,143.20,570.00
26.88,4.03,52.90,212.00
26.91,4.03,54.20,216.00
26.97,4.03,83.00,324.00
26.97,4.02,82.00,322.00
26.97,4.02,167.20,668.00
27.00,4.03,51.90,210.00
27.03,4.02,53.20,212.00
27.06,4.03,82.00,328.00
27.09,4.02,81.30,322.00
27.12,4.02,79.50,616.00
27.15,4.03,53.90,216.00
27.15,4.03,53.80,216.00
27.18,4.02,79.20,318.00
27.24,3.99,77.20,312.00
27.24,4.02,108.40,432.00
27.24,4.03,54.70,216.00
27.27,4.03,52.20,206.00
27.30,4.02,77.60,318.00
27.33,3.98,77.20,312.00
27.36,4.02,158.70,632.00
27.36,4.02,52.70,212.00
27.39,4.03,53.00,212.00
27.42,4.03,80.80,322.00
27.45,4.02,78.70,314.00
27.45,4.02,82.70,668.00
27.51,4.03,53.80,216.00
27.51,4.02,52.00,210.00
27.54,4.03,77.50,312.00
27.57,4.02,79.00,318.00
27.60,4.02,92.30,638.00
27.60,4.03,51.80,206.00
27.63,4.02,53.90,216.00
27.66,4.03,78.80,314.00
27.69,4.00,82.00,328.00
27.72,4.02,132.50,528.00
27.75,4.03,53.20,212.00
27.75,4.03,54.90,220.00
27.78,4.03,76.50,312.00
27.81,4.01,86.60,334.00
27.84,4.02,168.30,672.00
27.84,4.02,52.60,212.00
27.87,4.03,51.80,210.00
27.94,4.02,79.50,318.00
27.94,4.02,84.30,340.00
27.94,4.02,82.80,646.00
27.96,4.02,54.00,216.00
27.99,4.02,52.80,212.00
28.02,4.02,81.60,328.00
28.05,3.99,83.30,334.00
28.08,4.02,98.70,394.00
28.08,4.03,55.10,220.00
28.11,4.03,52.30,210.00
28.17,4.02,78.60,322.00
28.17,4.00,80.40,324.00
28.17,4.02,147.50,590.00
28.20,4.03,51.70,206.00
28.23,4.02,53.50,216.00
28.26,4.03,82.00,340.00
28.29,3.99,86.00,324.00
28.32,4.02,82.10,668.00
28.32,4.03,52.30,210.00
28.35,4.02,53.90,216.00
28.38,4.02,81.90,328.00
28.41,4.02,81.10,318.00
28.41,4.02,83.00,630.00
28.44,4.03,53.00,212.00
28.47,4.02,54.40,216.00
28.50,4.02,80.20,322.00
28.53,3.99,79.60,318.00
28.56,4.02,110.70,442.00
28.56,4.02,53.40,216.00
28.59,4.03,54.30,220.00
28.62,4.03,81.00,318.00
28.65,3.98,78.30,314.00
28.71,4.02,158.70,632.00
28.71,4.02,54.00,216.00
28.71,4.02,52.60,212.00
28.74,4.02,79.70,322.00
28.77,4.01,77.00,308.00
28.80,4.02,81.70,666.00
28.80,4.03,55.00,216.00
28.83,4.02,51.60,206.00
28.86,4.02,79.40,318.00
28.89,3.98,78.40,314.00
28.92,4.02,91.20,364.00
28.92,4.03,54.30,216.00
28.95,4.03,54.10,216.00
28.98,4.02,73.60,318.00
29.01,4.00,78.60,314.00
29.04,4.02,134.90,538.00
29.04,4.02,53.20,212.00
29.07,4.02,53.10,212.00
29.10,4.03,78.80,318.00
29.13,4.01,83.90,330.00
29.16,4.02,83.70,684.00
29.16,4.03,51.80,210.00
29.19,4.02,53.80,216.00
29.22,4.03,78.90,318.00
29.25,4.02,83.40,328.00
29.25,4.02,85.40,648.00
29.31,4.02,54.20,216.00
29.31,4.02,54.80,216.00
29.37,4.03,79.00,318.00
29.37,4.02,80.30,322.00
29.37,4.02,101.40,404.00
29.40,4.03,53.60,212.00
29.43,4.03,53.60,212.00
29.46,4.02,80.70,334.00
29.49,4.00,82.00,328.00
29.55,4.02,148.50,594.00
29.55,4.03,53.40,216.00
29.55,4.03,53.00,212.00
29.58,4.02,82.70,322.00
29.61,4.01,83.50,324.00
29.64,4.02,83.30,672.00
29.64,4.02,54.90,216.00
29.67,4.02,51.70,206.00
29.70,4.02,84.10,338.00
29.73,4.02,81.00,324.00
29.76,4.02,82.50,626.00
29.76,4.03,53.00,212.00
29.79,4.02,54.10,216.00
29.82,4.02,82.60,330.00
29.85,4.00,80.50,322.00
29.88,4.02,113.40,452.00
29.88,4.03,53.00,212.00
29.91,4.03,54.40,216.00
29.94,4.03,81.80,322.00
29.97,4.00,87.70,318.00
30.00,4.02,160.60,638.00
30.00,4.03,51.70,206.00
30.03,4.03,52.80,212.00
30.06,4.03,80.70,324.00
30.09,4.02,78.60,314.00
30.12,4.02,79.60,648.00
30.12,4.02,54.20,216.00
30.15,4.02,53.40,216.00
30.18,4.03,78.00,312.00
30.21,3.99,78.20,314.00
30.24,4.02,90.00,358.00
30.24,4.03,54.80,216.00
30.27,4.03,52.10,206.00
30.30,4.02,75.80,314.00
30.39,4.00,77.70,312.00
30.39,4.02,133.90,534.00
30.39,4.02,52.60,212.00
30.39,4.03,53.20,212.00
30.42,4.02,80.40,318.00
30.45,4.01,81.80,322.00
30.48,4.02,84.10,682.00
30.48,4.02,53.70,216.00
30.51,4.02,52.30,210.00
30.54,4.03,77.40,312.00
30.57,4.03,81.80,334.00
30.60,4.02,84.00,662.00
30.60,4.03,52.10,206.00
30.66,4.03,54.00,216.00
30.66,4.02,79.00,318.00
30.69,3.99,81.20,324.00
30.69,4.02,102.20,406.00
30.72,4.03,53.00,212.00
30.75,4.03,54.90,220.00
30.78,4.03,77.00,314.00
30.81,3.98,80.30,322.00
30.84,4.02,152.60,606.00
30.84,4.02,52.60,212.00
30.87,4.03,51.80,210.00
30.90,4.02,80.50,324.00
30.93,4.01,78.80,328.00
30.96,4.02,82.70,668.00
30.96,4.02,54.00,216.00
30.99,4.02,52.80,212.00
31.02,4.03,82.10,330.00
31.05,4.02,82.90,330.00
31.05,4.02,83.50,334.00
31.08,4.03,55.00,220.00
31.14,4.03,52.30,210.00
31.14,4.03,79.20,334.00
31.17,3.98,81.90,328.00
31.20,4.02,162.50,648.00
31.20,4.03,51.90,210.00
31.23,4.02,53.20,212.00
31.26,4.02,85.40,338.00
31.29,4.00,88.80,322.00
31.29,4.02,93.90,616.00
31.32,4.02,52.10,210.00
31.35,4.03,53.90,216.00
31.38,4.02,81.70,328.00
31.44,4.02,81.20,322.00
31.47,4.02,139.80,616.00
31.47,4.03,53.00,210.00
31.47,4.02,54.60,216.00
31.50,4.03,79.50,318.00
31.53,4.00,78.60,314.00
31.59,4.02,167.40,668.00
31.59,4.02,53.20,212.00
31.59,4.03,55.10,216.00
31.62,4.03,80.00,318.00
31.65,3.98,77.70,312.00
31.65,4.02,158.10,630.00
31.68,4.02,53.80,216.00
31.71,4.02,52.60,212.00
31.75,4.02,79.30,318.00
31.77,3.99,80.20,314.00
31.80,4.02,105.90,630.00
31.80,4.02,55.20,216.00
31.83,4.02,51.80,210.00
31.86,4.02,79.40,318.00
31.89,4.02,79.00,318.00
31.92,4.02,159.50,636.00
31.92,4.03,54.30,220.00
31.95,4.03,53.90,216.00
31.98,4.03,73.50,314.00
32.01,4.00,82.00,328.00
32.04,4.02,170.20,678.00
32.04,4.03,53.20,212.00
32.07,4.02,53.40,216.00
32.10,4.03,79.10,322.00
32.13,4.00,82.90,330.00
32.16,4.02,158.80,632.00
32.16,4.03,52.00,210.00
32.19,4.03,53.60,216.00
32.22,4.03,79.50,318.00
32.25,4.01,81.80,328.00
32.28,4.02,125.60,616.00
32.28,4.03,54.30,216.00
32.31,4.02,55.00,216.00
32.34,4.03,80.60,324.00
32.37,3.98,82.70,330.00
32.40,4.02,166.00,662.00
32.40,4.03,53.50,216.00
32.43,4.03,53.50,212.00
32.46,4.02,83.40,328.00
32.49,3.98,80.00,322.00
32.55,4.02,160.60,638.00
32.55,4.02,53.60,216.00
32.55,4.03,53.10,212.00
32.58,4.02,81.80,330.00
32.61,4.00,86.10,322.00
32.61,4.02,94.70,616.00
32.64,4.02,54.90,216.00
32.67,4.02,51.90,210.00
32.70,4.02,82.60,330.00
32.73,4.01,80.80,322.00
32.73,4.02,142.40,622.00
32.76,4.03,52.70,210.00
32.79,4.02,54.20,216.00
32.82,4.02,80.90,324.00
32.85,3.99,79.10,318.00
32.85,4.02,167.70,668.00
32.88,4.03,53.10,212.00
32.91,4.03,54.50,216.00
32.94,4.03,79.30,312.00
32.97,4.00,77.60,312.00
33.06,4.02,160.20,638.00
33.06,4.02,51.90,210.00
33.06,4.03,53.10,212.00
33.06,4.03,78.70,314.00
33.09,3.99,192.40,812.00
33.12,4.02,106.50,622.00
33.12,4.02,54.00,216.00
33.15,4.03,53.30,212.00
33.18,4.03,77.10,308.00
33.21,3.98,79.50,318.00
33.24,4.02,160.20,638.00
33.24,4.03,54.60,216.00
33.27,4.03,52.00,206.00
33.30,4.02,74.90,318.00
33.33,3.99,80.60,324.00
33.39,4.02,171.40,682.00
33.39,4.03,52.40,210.00
33.39,4.02,53.10,212.00
33.42,4.03,80.60,328.00
33.45,3.97,89.90,324.00
33.48,4.02,89.50,630.00
33.48,4.03,53.70,216.00
33.54,4.02,52.30,210.00
33.54,4.03,79.50,318.00
33.57,4.01,80.80,334.00
33.60,4.02,128.80,626.00
33.60,4.03,52.00,206.00
33.63,4.02,54.00,216.00
33.66,4.02,82.30,330.00
33.69,3.99,83.20,334.00
33.69,4.02,164.80,656.00
33.75,4.02,53.20,212.00
33.75,4.03,54.80,220.00
33.78,4.03,81.20,328.00
33.81,4.00,81.60,328.00
33.81,4.02,160.20,638.00
33.84,4.02,52.80,212.00
33.90,4.03,51.80,210.00
33.90,4.02,83.70,334.00
33.93,3.99,84.70,314.00
33.96,4.02,93.20,616.00
33.96,4.02,53.80,216.00
33.99,4.02,52.60,212.00
34.02,4.02,82.40,330.00
34.05,3.97,79.50,318.00
34.08,4.02,143.00,606.00
34.08,4.03,55.00,220.00
34.11,4.03,52.60,210.00
34.17,4.02,77.70,324.00
34.17,4.02,77.60,312.00
34.23,4.02,168.70,672.00
34.23,4.02,52.20,210.00
34.23,4.02,52.80,212.00
34.26,4.03,81.70,322.00
34.29,4.02,79.40,318.00
34.32,4.02,82.60,638.00
34.32,4.02,52.10,210.00
34.35,4.02,53.80,216.00
34.38,4.03,77.80,312.00
34.41,4.02,78.90,318.00
34.44,4.02,109.90,626.00
34.44,4.03,53.20,212.00
34.47,4.02,55.00,216.00
34.50,4.02,77.30,312.00
34.53,3.98,80.20,322.00
34.56,4.02,161.60,642.00
34.56,4.02,53.50,216.00
34.62,4.03,54.30,220.00
34.62,4.03,77.40,314.00
34.65,3.98,82.40,330.00
34.65,4.02,168.60,672.00
34.68,4.02,54.30,220.00
34.71,4.03,52.80,212.00
34.74,4.02,78.90,318.00
34.77,4.02,80.30,314.00
34.78,4.02,90.60,626.00
34.80,4.02,55.20,216.00
34.86,4.02,51.60,206.00
34.86,4.02,81.50,328.00
34.89,4.01,80.10,322.00
34.92,4.02,128.90,626.00
34.92,4.03,53.70,216.00
34.95,4.03,54.20,216.00
34.98,4.03,75.90,330.00
35.01,3.99,81.40,328.00
35.07,4.02,164.80,656.00
35.10,4.03,53.10,212.00
35.10,4.03,53.30,212.00
35.10,4.02,83.00,334.00
35.13,3.98,206.10,620.00
35.16,4.02,161.50,642.00
35.16,4.02,51.70,206.00
35.19,4.03,53.50,216.00
35.22,4.02,83.40,334.00
35.25,4.02,82.50,324.00
35.25,4.02,94.10,606.00
35.28,4.03,54.70,216.00
35.31,4.02,54.80,216.00
35.34,4.02,80.60,324.00
35.37,3.98,77.70,312.00
35.40,4.02,142.30,566.00
35.40,4.03,53.70,212.00
35.43,4.03,53.30,210.00
35.46,4.03,81.50,324.00
35.49,4.00,77.90,312.00
35.52,4.02,168.40,672.00
35.52,4.02,53.70,216.00
35.55,4.02,52.90,212.00
35.58,4.03,80.80,318.00
35.61,4.02,77.70,312.00
35.64,4.02,83.00,638.00
35.64,4.02,53.60,216.00
35.67,4.02,51.60,206.00
35.70,4.02,78.60,314.00
35.73,4.02,78.40,314.00
35.76,4.02,111.50,632.00
35.76,4.03,52.60,210.00
35.79,4.02,53.90,216.00
35.82,4.03,78.80,314.00
35.85,3.98,80.90,324.00
35.88,4.02,159.30,636.00
35.88,4.02,53.00,212.00
35.91,4.03,54.80,216.00
35.94,4.03,77.10,312.00
35.97,4.01,83.30,330.00
36.00,4.02,169.00,672.00
36.00,4.02,52.00,210.00
36.03,4.02,52.60,212.00
36.06,4.03,78.80,314.00
36.09,3.99,88.70,318.00
36.12,4.02,88.50,630.00
36.12,4.02,54.00,216.00
36.15,4.02,53.60,216.00
36.18,4.02,79.70,318.00
36.21,3.97,80.30,322.00
36.24,4.02,128.50,512.00
36.24,4.03,55.10,216.00
36.27,4.03,52.10,206.00
36.30,4.02,78.50,330.00
36.33,4.00,81.90,328.00
36.33,4.02,164.50,656.00
36.36,4.02,52.30,210.00
36.39,4.03,52.90,212.00
36.42,4.02,84.20,340.00
36.45,4.02,83.80,328.00
36.48,4.02,82.20,648.00
36.51,4.03,53.20,212.00
36.51,4.02,53.00,212.00
36.54,4.03,82.40,330.00
36.57,4.02,81.10,318.00
36.60,4.02,96.50,616.00
36.60,4.03,52.10,206.00
36.63,4.02,54.30,216.00
36.66,4.02,81.50,328.00
36.69,3.98,80.20,322.00
36.72,4.02,141.80,564.00
36.72,4.02,53.00,212.00
36.75,4.03,55.00,220.00
36.78,4.03,81.30,318.00
36.81,4.00,78.90,318.00
36.84,4.02,166.50,662.00
36.84,4.02,53.60,216.00
36.87,4.03,51.80,210.00
36.90,4.02,80.30,322.00
36.93,4.02,76.90,308.00
36.96,4.02,81.10,636.00
36.96,4.02,54.20,216.00
36.99,4.02,52.00,210.00
37.02,4.02,79.30,318.00
37.05,3.98,78.20,314.00
37.05,4.02,110.20,620.00
37.08,4.03,54.90,220.00
37.11,4.03,53.20,210.00
37.14,4.02,74.80,314.00
37.17,3.99,77.90,312.00
37.20,4.02,160.60,638.00
37.20,4.02,52.10,210.00
37.23,4.02,53.60,216.00
37.27,4.03,79.90,322.00
37.29,4.01,80.30,328.00
37.32,4.02,86.00,676.00
37.32,4.02,51.70,206.00
37.35,4.02,54.20,216.00
37.38,4.03,78.40,314.00
37.41,4.02,83.60,324.00
37.44,4.02,91.00,626.00
37.44,4.03,53.80,212.00
37.47,4.02,55.10,216.00
37.50,4.02,79.30,318.00
37.53,3.97,79.30,318.00
37.56,4.02,127.40,508.00
37.56,4.02,53.40,216.00
37.59,4.03,53.70,216.00
37.62,4.03,81.00,334.00
37.65,4.00,82.30,330.00
37.65,4.02,162.80,648.00
37.68,4.03,53.90,216.00
37.71,4.03,53.00,212.00
37.74,4.02,82.70,330.00
37.77,4.02,81.40,318.00
37.80,4.02,81.80,642.00
37.80,4.02,55.20,212.00
37.83,4.02,51.60,206.00
37.86,4.02,83.70,334.00
37.89,4.02,80.30,322.00
37.98,4.02,95.60,612.00
38.01,4.03,53.90,216.00
38.01,4.02,54.30,216.00
38.01,4.02,77.70,330.00
38.01,3.99,158.20,630.00
38.01,4.02,144.30,574.00
38.04,4.03,53.00,212.00
38.07,4.03,53.50,212.00
38.10,4.02,81.30,318.00
38.13,4.01,81.70,314.00
38.13,4.02,168.20,672.00
38.16,4.02,51.80,210.00
38.19,4.03,53.30,212.00
38.22,4.02,79.50,318.00
38.25,3.98,93.20,318.00
38.28,4.02,81.60,630.00
38.28,4.02,54.50,216.00
38.31,4.02,54.80,216.00
38.34,4.02,77.20,312.00
38.37,3.98,78.40,314.00
38.40,4.02,112.90,448.00
38.40,4.03,53.80,212.00
38.43,4.03,53.00,210.00
38.46,4.02,76.80,318.00
38.49,3.99,79.20,318.00
38.52,4.02,158.00,630.00
38.52,4.02,53.20,212.00
38.55,4.03,53.00,212.00
38.58,4.02,79.70,318.00
38.61,4.02,81.60,330.00
38.64,4.02,85.60,672.00
38.64,4.02,53.40,216.00
38.67,4.03,51.90,210.00
38.70,4.02,79.50,318.00
38.73,4.02,82.50,330.00
38.76,4.02,91.80,626.00
38.76,4.03,52.10,206.00
38.79,4.02,54.00,216.00
38.82,4.02,81.80,328.00
38.85,3.98,84.40,338.00
38.85,4.02,128.90,514.00
38.88,4.03,52.90,212.00
38.91,4.03,55.10,220.00
38.94,4.02,80.70,314.00
38.97,4.00,89.00,328.00
39.00,4.02,165.40,658.00
39.00,4.02,52.20,210.00
39.03,4.02,52.50,210.00
39.06,4.03,80.30,322.00
39.09,3.98,112.10,322.00
39.12,4.02,79.10,632.00
39.12,4.02,53.80,216.00
39.15,4.02,53.30,212.00
39.18,4.02,81.40,328.00
39.21,3.98,79.20,318.00
39.24,4.02,96.30,384.00
39.24,4.03,55.20,220.00
39.27,4.03,51.80,206.00
39.30,4.02,79.10,324.00
39.33,3.99,78.00,314.00
39.36,4.02,145.90,580.00
39.36,4.02,52.00,210.00
39.39,4.02,53.00,212.00
39.42,4.02,82.10,322.00
39.45,4.01,79.60,314.00
39.48,4.02,81.40,676.00
39.48,4.02,53.40,216.00
39.51,4.02,52.70,212.00
39.54,4.02,77.30,312.00
39.57,4.02,79.80,322.00
39.63,4.02,85.70,646.00
39.63,4.03,51.70,206.00
39.63,4.02,54.30,216.00
39.66,4.02,78.00,314.00
39.69,3.98,78.70,314.00
39.69,4.02,114.50,456.00
39.72,4.02,53.00,212.00
39.75,4.03,54.90,220.00
39.78,4.03,77.40,312.00
39.81,4.00,81.40,328.00
39.87,4.02,162.50,648.00
39.90,4.02,53.80,216.00
39.90,4.03,51.60,206.00
39.90,4.02,78.70,314.00
39.93,3.98,210.00,318.00
39.96,4.02,84.50,666.00
39.96,4.02,54.50,216.00
39.99,4.02,51.80,210.00
40.02,4.02,81.20,324.00
40.05,4.02,82.90,330.00
40.08,4.02,90.70,360.00
40.08,4.03,54.80,220.00
40.11,4.03,53.30,212.00
40.14,4.02,76.00,330.00
40.17,3.99,81.90,328.00
40.17,4.02,130.70,522.00
40.20,4.02,52.40,210.00
40.23,4.02,53.30,212.00
40.26,4.02,83.80,340.00
40.29,4.01,85.80,328.00
40.32,4.02,83.40,662.00
40.33,4.02,51.80,210.00
40.35,4.02,54.10,216.00
40.38,4.02,83.00,334.00
40.41,4.02,82.20,322.00
40.44,4.02,81.60,636.00
40.44,4.03,53.60,212.00
40.47,4.02,55.20,216.00
40.50,4.02,80.60,324.00
40.53,3.98,78.20,314.00
40.57,4.02,97.40,386.00
40.57,4.02,53.50,216.00
40.59,4.03,53.70,216.00
40.62,4.03,82.10,324.00
40.65,4.00,77.70,312.00
40.68,4.02,147.00,586.00
40.68,4.02,53.60,216.00
40.71,4.02,53.20,212.00
40.74,4.02,80.00,322.00
40.77,4.01,78.30,312.00
40.80,4.02,82.00,678.00
40.80,4.02,54.80,216.00
40.83,4.02,51.80,210.00
40.86,4.02,79.30,318.00
40.89,4.02,78.30,314.00
40.92,4.02,84.50,642.00
40.92,4.03,53.70,212.00
40.95,4.03,54.50,216.00
40.98,4.02,72.50,314.00
41.01,3.98,81.10,324.00
41.04,4.02,117.10,466.00
41.04,4.03,53.00,212.00
41.07,4.03,53.50,212.00
41.10,4.02,78.30,314.00
41.13,4.00,89.10,330.00
41.16,4.02,165.00,658.00
41.16,4.02,51.80,206.00
41.19,4.02,53.60,216.00
41.22,4.03,79.10,318.00
41.28,3.98,130.20,324.00
41.28,4.02,84.60,658.00
41.28,4.02,54.50,216.00
41.31,4.02,53.20,212.00
41.34,4.02,80.00,322.00
41.37,3.98,83.80,334.00
41.40,4.02,90.50,360.00
41.43,4.02,54.20,216.00
41.43,4.03,52.70,210.00
41.46,4.02,81.50,334.00
41.49,3.99,81.00,324.00
41.52,4.02,130.10,518.00
41.55,4.02,53.30,212.00
41.55,4.02,52.90,212.00
41.61,4.02,81.40,334.00
41.61,4.02,81.20,314.00
41.61,4.02,81.60,668.00
41.64,4.02,53.80,216.00
41.67,4.02,51.90,210.00
