Time_s,Voltage_V,Current_mA,Power_mW,Fan_State
504.52,3.65,71.20,258.00,100%
504.52,3.63,75.30,276.00,100%
504.55,3.65,71.20,258.00,100%
504.55,3.65,68.40,250.00,100%
504.58,3.65,64.70,236.00,100%
504.61,3.65,69.80,268.00,100%
504.64,3.63,185.40,340.00,100%
504.64,3.65,67.90,236.00,100%
504.67,3.65,66.20,258.00,100%
504.70,3.65,72.90,266.00,100%
504.73,3.65,66.70,242.00,100%
504.76,3.63,174.40,632.00,100%
504.76,3.65,71.80,262.00,100%
504.79,3.65,73.70,268.00,100%
504.82,3.65,66.90,240.00,100%
504.85,3.65,63.70,258.00,100%
504.88,3.63,160.70,846.00,100%
504.88,3.65,73.60,240.00,100%
504.91,3.65,63.70,232.00,100%
504.94,3.65,71.70,262.00,100%
504.97,3.65,70.30,256.00,100%
505.00,3.63,199.50,724.00,100%
505.00,3.65,66.80,268.00,100%
505.03,3.65,50.50,258.00,100%
505.06,3.65,76.10,148.00,100%
505.09,3.65,65.70,276.00,100%
505.12,3.63,226.10,816.00,100%
505.12,3.65,67.90,250.00,100%
505.15,3.65,64.40,236.00,100%
505.18,3.65,68.30,250.00,100%
505.21,3.65,74.40,272.00,100%
505.24,3.63,215.30,256.00,100%
505.24,3.65,66.20,266.00,100%
505.27,3.65,69.50,268.00,100%
505.30,3.65,75.40,246.00,100%
505.33,3.65,68.20,236.00,100%
505.36,3.63,153.70,560.00,100%
505.36,3.65,72.90,266.00,100%
505.39,3.65,65.70,240.00,100%
505.42,3.65,64.90,236.00,100%
505.45,3.65,73.70,268.00,100%
505.51,3.63,213.30,278.00,100%
505.51,3.65,64.00,232.00,100%
505.51,3.65,67.20,272.00,100%
505.54,3.65,73.90,258.00,100%
505.57,3.65,64.00,232.00,100%
505.60,3.64,158.70,576.00,100%
505.60,3.65,72.50,266.00,100%
505.63,3.65,77.20,282.00,100%
505.66,3.65,71.10,258.00,100%
505.69,3.65,69.70,292.00,100%
505.72,3.63,187.60,720.00,100%
505.75,3.65,69.90,240.00,100%
505.75,3.65,66.20,252.00,100%
505.78,3.65,74.40,272.00,100%
505.81,3.65,66.90,242.00,100%
505.84,3.63,175.80,638.00,100%
505.87,3.65,70.40,256.00,100%
505.87,3.65,74.90,272.00,100%
505.93,3.66,68.70,240.00,100%
505.93,3.65,63.70,252.00,100%
505.96,3.63,162.40,790.00,100%
505.96,3.65,74.90,242.00,100%
505.99,3.65,64.10,232.00,100%
506.02,3.65,70.90,258.00,100%
506.05,3.65,73.30,268.00,100%
506.08,3.63,192.00,694.00,100%
506.08,3.65,65.10,236.00,100%
506.11,3.65,75.10,268.00,100%
506.14,3.65,71.80,236.00,100%
506.17,3.65,65.90,240.00,100%
506.20,3.63,113.60,822.00,100%
506.23,3.65,50.20,184.00,100%
506.23,3.65,71.20,258.00,100%
506.26,3.65,66.50,242.00,100%
506.29,3.65,72.40,266.00,100%
506.32,3.63,210.90,764.00,100%
506.32,3.65,66.60,256.00,100%
506.35,3.65,68.60,266.00,100%
506.38,3.65,75.20,252.00,100%
506.41,3.65,68.80,236.00,100%
506.44,3.63,156.10,566.00,100%
506.44,3.65,73.60,268.00,100%
506.47,3.65,66.70,242.00,100%
506.50,3.65,63.90,232.00,100%
506.53,3.65,72.70,266.00,100%
506.56,3.63,210.00,636.00,100%
506.56,3.65,65.40,232.00,100%
506.59,3.65,65.70,268.00,100%
506.62,3.65,72.90,262.00,100%
506.65,3.65,64.80,236.00,100%
506.68,3.63,177.90,642.00,100%
506.68,3.66,73.10,266.00,100%
506.71,3.65,68.50,250.00,100%
506.74,3.66,64.70,236.00,100%
506.77,3.66,69.70,268.00,100%
506.80,3.63,212.10,364.00,100%
506.83,3.65,72.30,262.00,100%
506.83,3.65,65.60,272.00,100%
506.86,3.65,74.60,272.00,100%
506.89,3.65,65.00,236.00,100%
506.92,3.63,160.40,576.00,100%
506.92,3.65,72.30,262.00,100%
506.95,3.65,72.30,262.00,100%
506.98,3.65,66.70,242.00,100%
507.01,3.65,66.20,268.00,100%
507.04,3.63,172.20,456.00,100%
507.04,3.65,71.10,240.00,100%
507.07,3.65,67.80,246.00,100%
507.10,3.65,71.80,262.00,100%
507.13,3.65,69.50,252.00,100%
507.16,3.63,191.90,694.00,100%
507.16,3.66,70.10,256.00,100%
507.19,3.66,76.10,250.00,100%
507.22,3.65,67.20,236.00,100%
507.25,3.65,64.90,262.00,100%
507.28,3.63,146.20,540.00,100%
507.28,3.65,66.00,240.00,100%
507.31,3.65,63.90,232.00,100%
507.34,3.65,72.70,266.00,100%
507.37,3.65,66.10,242.00,100%
507.40,3.63,209.50,756.00,100%
507.40,3.65,67.40,294.00,100%
507.43,3.65,73.30,258.00,100%
507.46,3.65,69.80,236.00,100%
507.49,3.65,66.10,246.00,100%
507.52,3.63,165.10,600.00,100%
507.52,3.65,67.80,246.00,100%
507.55,3.65,65.30,240.00,100%
507.58,3.65,67.70,246.00,100%
507.61,3.66,73.20,266.00,100%
507.64,3.64,200.10,304.00,100%
507.64,3.65,65.30,256.00,100%
507.67,3.65,70.50,272.00,100%
507.70,3.65,75.60,246.00,100%
507.73,3.65,64.90,236.00,100%
507.76,3.63,164.30,596.00,100%
507.76,3.65,74.70,272.00,100%
507.79,3.65,65.30,240.00,100%
507.82,3.65,65.10,236.00,100%
507.85,3.65,73.60,268.00,100%
507.88,3.63,206.50,386.00,100%
507.88,3.65,65.10,236.00,100%
507.91,3.66,66.40,266.00,100%
507.94,3.65,72.50,266.00,100%
507.97,3.65,71.20,258.00,100%
508.00,3.63,174.50,632.00,100%
508.00,3.65,71.10,258.00,100%
508.03,3.65,71.30,258.00,100%
508.06,3.65,66.00,242.00,100%
508.09,3.65,68.20,266.00,100%
508.12,3.63,177.90,482.00,100%
508.12,3.65,70.40,240.00,100%
508.15,3.65,67.80,246.00,100%
508.18,3.65,71.30,258.00,100%
508.21,3.65,70.20,256.00,100%
508.24,3.63,186.80,678.00,100%
508.24,3.65,69.00,252.00,100%
508.27,3.65,73.50,268.00,100%
508.30,3.65,69.20,240.00,100%
508.33,3.65,63.90,252.00,100%
508.36,3.63,152.30,846.00,100%
508.36,3.65,76.70,256.00,100%
508.39,3.65,63.30,230.00,100%
508.42,3.65,71.60,262.00,100%
508.45,3.65,74.00,268.00,100%
508.48,3.63,210.50,760.00,100%
508.48,3.65,65.50,288.00,100%
508.51,3.65,53.40,276.00,100%
508.54,3.65,80.50,174.00,100%
508.57,3.65,67.20,262.00,100%
508.60,3.63,214.50,780.00,100%
508.60,3.65,73.30,268.00,100%
508.63,3.65,67.10,246.00,100%
508.66,3.65,64.40,236.00,100%
508.69,3.65,72.50,266.00,100%
508.72,3.63,218.90,328.00,100%
508.72,3.65,67.50,246.00,100%
508.78,3.65,63.70,258.00,100%
508.78,3.65,73.90,268.00,100%
508.81,3.65,74.90,242.00,100%
508.84,3.63,158.00,574.00,100%
508.84,3.65,73.70,268.00,100%
508.87,3.65,72.10,262.00,100%
508.90,3.65,65.90,240.00,100%
508.93,3.65,65.60,240.00,100%
508.96,3.63,201.50,436.00,100%
508.96,3.65,72.20,242.00,100%
508.99,3.65,66.90,240.00,100%
509.02,3.65,66.80,268.00,100%
509.05,3.65,71.80,262.00,100%
509.08,3.64,163.50,594.00,100%
509.08,3.65,64.10,232.00,100%
509.11,3.65,80.90,294.00,100%
509.14,3.65,79.50,288.00,100%
509.17,3.65,67.50,258.00,100%
509.20,3.63,170.80,502.00,100%
509.20,3.65,74.10,276.00,100%
509.23,3.65,74.60,242.00,100%
509.26,3.65,63.60,232.00,100%
509.29,3.65,72.80,266.00,100%
509.32,3.63,190.50,688.00,100%
509.32,3.65,66.00,240.00,100%
509.35,3.65,65.30,240.00,100%
509.38,3.65,74.60,272.00,100%
509.41,3.65,71.50,232.00,100%
509.44,3.63,151.30,544.00,100%
509.44,3.65,66.90,272.00,100%
509.47,3.65,71.70,262.00,100%
509.50,3.65,65.50,240.00,100%
509.53,3.65,64.50,236.00,100%
509.56,3.63,199.10,714.00,100%
509.56,3.65,73.30,258.00,100%
509.59,3.66,67.30,240.00,100%
509.62,3.65,73.30,268.00,100%
509.65,3.65,72.40,236.00,100%
509.68,3.60,64.20,232.00,100%
509.71,3.65,148.30,538.00,100%
509.71,3.65,53.10,194.00,100%
509.74,3.65,74.30,272.00,100%
509.77,3.65,63.50,232.00,100%
509.80,3.62,102.40,272.00,100%
509.83,3.66,75.80,534.00,100%
509.83,3.65,67.30,240.00,100%
509.86,3.65,63.70,258.00,100%
509.89,3.65,72.80,268.00,100%
509.92,3.61,65.40,240.00,100%
509.95,3.65,118.40,430.00,100%
509.95,3.65,71.90,262.00,100%
509.98,3.65,73.40,268.00,100%
510.01,3.65,66.70,242.00,100%
510.04,3.63,118.30,256.00,100%
510.04,3.65,74.10,576.00,100%
510.07,3.65,73.70,240.00,100%
510.10,3.65,67.70,236.00,100%
510.13,3.65,66.10,256.00,100%
510.16,3.62,77.20,282.00,100%
510.19,3.65,99.00,358.00,100%
510.19,3.65,63.70,232.00,100%
510.22,3.65,69.80,256.00,100%
510.25,3.65,75.50,276.00,100%
510.28,3.63,136.90,236.00,100%
510.31,3.65,72.70,574.00,100%
510.31,3.65,76.40,304.00,100%
510.34,3.65,76.70,266.00,100%
510.37,3.65,62.70,230.00,100%
510.40,3.63,77.30,282.00,100%
510.43,3.65,88.80,322.00,100%
510.43,3.65,66.80,242.00,100%
510.46,3.65,64.50,236.00,100%
510.49,3.65,72.40,276.00,100%
510.52,3.61,165.20,242.00,100%
510.52,3.65,69.00,538.00,100%
510.55,3.65,66.00,258.00,100%
510.58,3.65,72.50,266.00,100%
510.61,3.65,66.30,242.00,100%
510.64,3.63,76.80,278.00,100%
510.67,3.65,75.20,272.00,100%
510.67,3.65,73.50,268.00,100%
510.70,3.66,67.40,240.00,100%
510.73,3.65,63.30,252.00,100%
510.76,3.61,72.50,266.00,100%
510.79,3.65,136.70,494.00,100%
510.79,3.65,62.90,230.00,100%
510.82,3.65,71.20,258.00,100%
510.85,3.65,72.90,266.00,100%
510.88,3.62,83.20,236.00,100%
510.91,3.65,74.10,476.00,100%
510.91,3.65,72.60,304.00,100%
510.94,3.65,72.70,236.00,100%
510.97,3.65,67.50,236.00,100%
511.00,3.61,69.70,252.00,100%
511.06,3.65,120.40,436.00,100%
511.06,3.65,66.20,242.00,100%
511.06,3.65,63.60,232.00,100%
511.09,3.65,69.90,256.00,100%
511.12,3.62,157.40,246.00,100%
511.12,3.65,70.60,550.00,100%
511.18,3.65,63.00,246.00,100%
511.18,3.65,70.80,276.00,100%
511.21,3.65,76.40,246.00,100%
511.24,3.61,67.20,246.00,100%
511.27,3.65,93.10,338.00,100%
511.30,3.65,73.80,268.00,100%
511.30,3.65,67.20,246.00,100%
511.33,3.65,64.30,236.00,100%
511.36,3.63,189.10,262.00,100%
511.39,3.65,75.40,558.00,100%
511.39,3.65,68.30,236.00,100%
511.42,3.66,65.50,252.00,100%
511.45,3.65,73.20,266.00,100%
511.48,3.62,74.40,272.00,100%
511.48,3.65,79.60,288.00,100%
511.51,3.65,70.30,256.00,100%
511.54,3.65,74.50,272.00,100%
511.57,3.65,68.10,240.00,100%
511.60,3.62,222.50,258.00,100%
511.63,3.65,73.70,564.00,100%
511.63,3.65,75.10,242.00,100%
511.66,3.65,63.20,230.00,100%
511.69,3.65,71.00,258.00,100%
511.72,3.63,73.30,268.00,100%
511.75,3.65,68.50,250.00,100%
511.75,3.65,64.50,236.00,100%
511.78,3.65,73.90,268.00,100%
511.81,3.65,71.60,232.00,100%
511.84,3.61,110.00,236.00,100%
511.87,3.65,136.20,492.00,100%
511.87,3.65,71.90,262.00,100%
511.90,3.65,64.60,236.00,100%
511.93,3.65,64.20,232.00,100%
511.96,3.64,73.10,266.00,100%
511.99,3.65,74.60,540.00,100%
511.99,3.65,66.90,240.00,100%
512.02,3.65,43.00,258.00,100%
512.05,3.65,80.30,200.00,100%
512.08,3.61,72.10,262.00,100%
512.11,3.65,102.80,370.00,100%
512.11,3.65,70.10,256.00,100%
512.14,3.65,71.20,258.00,100%
512.17,3.65,64.90,236.00,100%
512.20,3.62,154.80,258.00,100%
512.20,3.65,75.00,580.00,100%
512.23,3.65,69.40,230.00,100%
512.26,3.65,65.40,242.00,100%
512.29,3.65,67.70,262.00,100%
512.32,3.61,70.40,256.00,100%
512.35,3.65,82.50,298.00,100%
512.35,3.65,66.20,242.00,100%
512.38,3.65,71.90,262.00,100%
512.41,3.65,70.20,256.00,100%
512.44,3.63,71.70,236.00,100%
512.44,3.65,66.90,566.00,100%
512.47,3.65,72.60,258.00,100%
512.50,3.65,71.30,236.00,100%
512.53,3.65,65.30,240.00,100%
512.56,3.63,71.20,258.00,100%
512.60,3.66,76.50,276.00,100%
512.60,3.65,63.90,232.00,100%
512.62,3.65,74.50,272.00,100%
512.65,3.65,81.60,288.00,100%
512.68,3.61,91.80,258.00,100%
512.71,3.65,65.40,514.00,100%
512.71,3.65,67.50,266.00,100%
512.74,3.65,69.50,252.00,100%
512.77,3.65,63.50,232.00,100%
512.80,3.64,66.30,242.00,100%
512.83,3.66,73.80,268.00,100%
512.83,3.65,70.10,256.00,100%
512.86,3.65,66.00,246.00,100%
512.89,3.65,65.70,258.00,100%
512.92,3.60,118.20,256.00,100%
512.95,3.65,70.90,432.00,100%
512.95,3.65,66.20,242.00,100%
512.98,3.65,70.80,258.00,100%
513.01,3.65,69.40,252.00,100%
513.04,3.64,64.70,236.00,100%
513.07,3.65,69.30,570.00,100%
513.07,3.65,74.00,256.00,100%
513.10,3.65,67.90,230.00,100%
513.13,3.65,64.60,250.00,100%
513.16,3.61,71.10,258.00,100%
513.19,3.65,97.40,350.00,100%
513.19,3.66,38.90,140.00,100%
513.22,3.66,77.40,282.00,100%
513.25,3.65,74.10,268.00,100%
513.31,3.63,73.20,236.00,100%
513.31,3.65,67.80,580.00,100%
513.31,3.65,70.40,268.00,100%
513.34,3.65,74.50,242.00,100%
513.37,3.65,67.10,232.00,100%
513.40,3.62,70.20,256.00,100%
513.44,3.65,87.20,314.00,100%
513.44,3.65,66.20,242.00,100%
513.46,3.65,63.90,232.00,100%
513.49,3.66,71.70,262.00,100%
513.52,3.62,81.90,236.00,100%
513.55,3.66,67.60,528.00,100%
513.55,3.65,65.00,262.00,100%
513.61,3.65,73.10,268.00,100%
513.61,3.65,65.10,236.00,100%
513.64,3.63,75.60,276.00,100%
513.67,3.65,76.70,278.00,100%
513.67,3.65,71.30,258.00,100%
513.70,3.65,65.20,240.00,100%
513.73,3.65,66.40,268.00,100%
513.76,3.62,96.40,258.00,100%
513.79,3.65,79.60,488.00,100%
513.82,3.65,73.40,268.00,100%
513.82,3.65,81.10,294.00,100%
513.85,3.65,69.40,252.00,100%
513.88,3.63,96.80,354.00,100%
513.91,3.65,67.30,242.00,100%
513.91,3.65,72.30,262.00,100%
513.94,3.65,70.50,236.00,100%
513.97,3.65,64.30,242.00,100%
514.00,3.60,113.10,266.00,100%
514.03,3.65,73.30,420.00,100%
514.03,3.65,64.00,232.00,100%
514.06,3.65,66.90,242.00,100%
514.09,3.65,75.60,276.00,100%
514.12,3.63,68.10,250.00,100%
514.15,3.65,66.40,242.00,100%
514.15,3.65,71.10,272.00,100%
514.18,3.65,74.40,242.00,100%
514.21,3.66,65.90,232.00,100%
514.24,3.61,130.50,258.00,100%
514.27,3.65,99.00,358.00,100%
514.27,3.65,64.30,236.00,100%
514.30,3.65,64.60,236.00,100%
514.33,3.65,70.80,258.00,100%
514.36,3.63,52.60,190.00,100%
514.39,3.66,76.10,466.00,100%
514.42,3.65,67.20,294.00,100%
514.42,3.65,72.70,262.00,100%
514.45,3.65,72.40,236.00,100%
514.48,3.62,63.40,230.00,100%
514.51,3.65,83.00,298.00,100%
514.51,3.65,71.50,262.00,100%
514.54,3.65,63.40,232.00,100%
514.57,3.65,65.40,240.00,100%
514.60,3.62,82.30,262.00,100%
514.63,3.65,72.70,528.00,100%
514.63,3.65,63.40,236.00,100%
514.66,3.65,66.50,262.00,100%
514.69,3.65,70.60,258.00,100%
514.72,3.62,64.70,236.00,100%
514.75,3.65,68.90,250.00,100%
514.75,3.65,70.60,258.00,100%
514.78,3.65,69.70,256.00,100%
514.81,3.65,64.50,240.00,100%
514.84,3.61,89.30,258.00,100%
514.87,3.65,71.10,482.00,100%
514.87,3.65,69.60,236.00,100%
514.90,3.65,65.50,246.00,100%
514.93,3.65,70.80,258.00,100%
514.99,3.63,76.10,278.00,100%
514.99,3.65,72.90,266.00,100%
514.99,3.66,68.40,250.00,100%
515.02,3.65,73.60,268.00,100%
515.05,3.65,68.10,236.00,100%
515.08,3.61,214.80,252.00,100%
515.08,3.65,70.80,430.00,100%
515.11,3.65,75.60,246.00,100%
515.14,3.65,62.30,226.00,100%
515.17,3.65,70.70,258.00,100%
515.20,3.63,73.50,268.00,100%
515.23,3.65,67.60,246.00,100%
515.23,3.65,64.40,236.00,100%
515.26,3.65,73.00,268.00,100%
515.29,3.65,71.50,232.00,100%
515.32,3.61,129.30,236.00,100%
515.35,3.65,95.50,344.00,100%
515.35,3.65,71.10,258.00,100%
515.38,3.65,65.00,236.00,100%
515.41,3.65,63.30,230.00,100%
515.44,3.64,175.10,638.00,100%
515.47,3.65,74.80,558.00,100%
515.47,3.65,66.90,236.00,100%
515.53,3.66,55.30,256.00,100%
515.53,3.65,81.20,196.00,100%
515.56,3.61,221.40,806.00,100%
515.59,3.65,75.20,272.00,100%
515.59,3.65,71.30,258.00,100%
515.62,3.65,72.50,266.00,100%
515.65,3.65,65.80,240.00,100%
515.71,3.62,74.80,262.00,100%
515.71,3.65,74.00,564.00,100%
515.71,3.65,72.60,236.00,100%
515.74,3.65,67.60,236.00,100%
515.77,3.65,65.80,256.00,100%
515.80,3.63,74.20,272.00,100%
515.83,3.65,68.90,250.00,100%
515.83,3.65,64.00,232.00,100%
515.89,3.66,70.30,256.00,100%
515.89,3.65,74.80,272.00,100%
515.92,3.62,228.90,232.00,100%
515.92,3.65,62.70,472.00,100%
515.95,3.65,71.70,276.00,100%
515.98,3.65,75.90,246.00,100%
516.01,3.65,62.90,230.00,100%
516.04,3.63,70.70,258.00,100%
516.07,3.65,75.90,276.00,100%
516.10,3.65,66.10,242.00,100%
516.10,3.65,63.60,232.00,100%
516.13,3.65,80.20,302.00,100%
516.16,3.61,116.80,272.00,100%
516.19,3.65,67.50,380.00,100%
516.19,3.65,65.60,256.00,100%
516.22,3.65,73.40,268.00,100%
516.25,3.65,65.50,240.00,100%
516.28,3.63,64.00,232.00,100%
516.31,3.65,71.80,262.00,100%
516.31,3.65,74.30,272.00,100%
516.34,3.65,68.30,236.00,100%
516.37,3.65,63.10,250.00,100%
516.40,3.61,132.40,276.00,100%
516.43,3.65,76.10,318.00,100%
516.43,3.65,63.60,232.00,100%
516.46,3.66,68.00,250.00,100%
516.49,3.65,75.00,272.00,100%
516.52,3.63,71.60,262.00,100%
516.52,3.65,66.10,242.00,100%
516.55,3.65,70.20,268.00,100%
516.58,3.65,71.90,246.00,100%
516.61,3.65,69.30,236.00,100%
516.64,3.61,169.20,272.00,100%
516.64,3.66,79.40,288.00,100%
516.67,3.65,62.50,230.00,100%
516.70,3.65,72.50,266.00,100%
516.73,3.65,70.10,256.00,100%
516.76,3.62,82.00,266.00,100%
516.79,3.65,71.30,522.00,100%
516.79,3.65,64.00,240.00,100%
516.82,3.65,67.70,266.00,100%
516.85,3.65,73.80,256.00,100%
516.88,3.62,63.30,230.00,100%
516.94,3.65,67.10,242.00,100%
516.94,3.65,72.60,266.00,100%
516.94,3.65,69.30,252.00,100%
516.97,3.65,64.50,236.00,100%
517.00,3.62,89.20,262.00,100%
517.03,3.65,71.70,466.00,100%
517.03,3.65,70.90,236.00,100%
517.06,3.65,65.40,240.00,100%
517.12,3.65,71.40,258.00,100%
517.12,3.63,69.60,252.00,100%
517.12,3.65,67.20,242.00,100%
517.15,3.65,64.40,236.00,100%
517.18,3.66,71.80,262.00,100%
517.21,3.65,72.60,240.00,100%
517.24,3.61,218.10,230.00,100%
517.27,3.65,64.70,396.00,100%
517.27,3.65,82.30,288.00,100%
517.30,3.65,72.90,266.00,100%
517.33,3.65,63.30,230.00,100%
517.36,3.64,73.30,268.00,100%
517.39,3.65,72.60,266.00,100%
517.39,3.65,64.70,236.00,100%
517.42,3.65,66.00,268.00,100%
517.45,3.65,71.20,262.00,100%
517.48,3.61,136.00,240.00,100%
517.51,3.65,66.00,302.00,100%
517.51,3.65,72.80,266.00,100%
517.54,3.65,71.20,258.00,100%
517.57,3.65,66.10,242.00,100%
517.60,3.63,69.30,252.00,100%
517.63,3.66,73.80,268.00,100%
517.63,3.65,73.90,240.00,100%
517.66,3.66,65.90,236.00,100%
517.69,3.65,63.90,258.00,100%
517.72,3.61,73.70,268.00,100%
517.72,3.65,72.00,262.00,100%
517.75,3.65,63.00,230.00,100%
517.78,3.65,72.90,266.00,100%
517.81,3.65,71.80,262.00,100%
517.84,3.62,50.70,236.00,100%
517.87,3.65,72.90,442.00,100%
517.87,3.65,74.90,298.00,100%
517.90,3.65,71.90,236.00,100%
517.93,3.65,66.10,236.00,100%
517.96,3.63,71.10,258.00,100%
517.99,3.65,72.80,262.00,100%
517.99,3.65,65.90,240.00,100%
518.02,3.65,63.30,230.00,100%
518.05,3.65,71.60,262.00,100%
518.08,3.62,99.00,236.00,100%
518.11,3.65,66.10,432.00,100%
518.11,3.65,63.50,258.00,100%
518.14,3.65,73.10,266.00,100%
518.17,3.65,73.50,240.00,100%
518.20,3.63,65.50,240.00,100%
518.23,3.65,75.00,272.00,100%
518.23,3.65,71.20,258.00,100%
518.26,3.65,65.40,240.00,100%
518.29,3.65,65.10,236.00,100%
518.32,3.61,118.90,266.00,100%
518.32,3.65,71.10,348.00,100%
518.35,3.65,66.30,236.00,100%
518.38,3.66,66.10,266.00,100%
518.41,3.65,71.30,258.00,100%
518.44,3.63,139.50,512.00,100%
518.47,3.65,73.30,266.00,100%
518.47,3.65,71.90,262.00,100%
518.50,3.65,73.50,268.00,100%
518.53,3.65,67.40,240.00,100%
518.56,3.61,130.50,262.00,100%
518.59,3.65,72.90,324.00,100%
518.59,3.65,74.90,242.00,100%
518.62,3.65,62.70,230.00,100%
518.65,3.65,71.10,258.00,100%
518.68,3.63,78.80,288.00,100%
518.71,3.65,67.70,246.00,100%
518.71,3.65,64.20,232.00,100%
518.74,3.65,72.80,272.00,100%
518.77,3.65,72.90,236.00,100%
518.80,3.61,151.50,236.00,100%
518.83,3.65,66.20,272.00,100%
518.83,3.65,73.20,266.00,100%
518.86,3.65,66.30,242.00,100%
518.89,3.65,63.80,232.00,100%
518.92,3.63,80.20,292.00,100%
518.95,3.65,74.50,508.00,100%
518.95,3.65,68.60,236.00,100%
518.98,3.66,54.90,246.00,100%
519.01,3.65,78.90,196.00,100%
519.04,3.62,74.30,272.00,100%
519.07,3.65,67.40,246.00,100%
519.07,3.65,68.20,250.00,100%
519.10,3.65,75.10,276.00,100%
519.13,3.65,67.40,246.00,100%
519.16,3.61,95.90,256.00,100%
519.19,3.65,70.90,466.00,100%
519.19,3.65,74.20,242.00,100%
519.22,3.65,68.30,236.00,100%
519.25,3.65,65.80,252.00,100%
519.28,3.63,74.50,272.00,100%
519.31,3.65,68.20,250.00,100%
519.31,3.65,64.20,232.00,100%
519.35,3.65,69.10,252.00,100%
519.37,3.65,74.60,272.00,100%
519.40,3.61,117.60,226.00,100%
519.43,3.65,63.50,350.00,100%
519.43,3.65,70.00,268.00,100%
519.46,3.65,75.30,246.00,100%
519.49,3.65,63.50,232.00,100%
519.52,3.64,71.20,258.00,100%
519.55,3.66,74.20,268.00,100%
519.55,3.65,67.20,246.00,100%
519.58,3.65,72.10,262.00,100%
519.61,3.65,78.80,298.00,100%
519.64,3.63,79.00,256.00,100%
519.67,3.65,76.90,550.00,100%
519.67,3.65,70.00,266.00,100%
519.70,3.65,77.30,250.00,100%
519.73,3.65,62.80,230.00,100%
519.76,3.64,69.90,256.00,100%
519.79,3.65,158.90,576.00,100%
519.79,3.65,67.20,246.00,100%
519.82,3.65,64.40,236.00,100%
519.85,3.65,71.30,278.00,100%
519.88,3.62,85.10,246.00,100%
519.91,3.65,71.60,512.00,100%
519.91,3.65,66.00,252.00,100%
519.94,3.65,73.80,268.00,100%
519.97,3.65,66.80,242.00,100%
520.00,3.63,63.30,230.00,100%
520.03,3.65,141.10,512.00,100%
520.03,3.65,74.70,272.00,100%
520.06,3.65,69.00,236.00,100%
520.09,3.65,63.10,246.00,100%
520.12,3.65,70.60,276.00,100%
520.15,3.65,149.70,540.00,100%
520.15,3.65,63.20,230.00,100%
520.18,3.65,43.90,160.00,100%
520.21,3.65,82.10,298.00,100%
520.24,3.62,67.70,246.00,100%
520.27,3.65,113.70,410.00,100%
520.27,3.65,71.50,272.00,100%
520.30,3.65,73.90,240.00,100%
520.33,3.65,67.80,236.00,100%
520.36,3.65,65.80,256.00,100%
520.39,3.65,159.80,580.00,100%
520.39,3.65,65.30,240.00,100%
520.42,3.65,64.20,232.00,100%
520.45,3.65,70.30,256.00,100%
520.48,3.63,76.40,246.00,100%
520.51,3.65,94.20,508.00,100%
520.51,3.65,64.00,252.00,100%
520.54,3.65,72.00,272.00,100%
520.57,3.65,74.60,242.00,100%
520.60,3.64,62.90,230.00,100%
520.63,3.65,160.80,580.00,100%
520.66,3.65,73.50,268.00,100%
520.66,3.65,64.90,236.00,100%
520.69,3.65,64.50,236.00,100%
520.72,3.65,74.30,272.00,100%
520.75,3.66,83.10,508.00,100%
520.75,3.65,73.70,236.00,100%
520.78,3.65,73.50,294.00,100%
520.81,3.65,80.30,292.00,100%
520.84,3.63,64.50,236.00,100%
520.87,3.65,143.70,522.00,100%
520.87,3.65,72.30,262.00,100%
520.90,3.65,71.90,262.00,100%
520.93,3.65,66.80,236.00,100%
520.96,3.66,63.70,258.00,100%
520.99,3.65,74.80,544.00,100%
520.99,3.65,72.70,240.00,100%
521.02,3.65,64.70,236.00,100%
521.05,3.65,69.90,256.00,100%
521.08,3.63,71.80,262.00,100%
521.11,3.65,131.30,476.00,100%
521.11,3.65,65.10,236.00,100%
521.14,3.65,72.10,262.00,100%
521.17,3.65,71.30,236.00,100%
521.20,3.65,65.90,242.00,100%
521.24,3.65,68.20,560.00,100%
521.24,3.65,71.50,262.00,100%
521.26,3.65,63.50,232.00,100%
521.29,3.65,65.90,240.00,100%
521.32,3.62,71.90,262.00,100%
521.35,3.65,91.70,330.00,100%
521.38,3.65,73.50,150.00,100%
521.38,3.65,66.00,294.00,100%
521.41,3.65,72.90,262.00,100%
521.44,3.64,73.40,240.00,100%
521.47,3.65,151.20,548.00,100%
521.47,3.65,70.90,258.00,100%
521.50,3.65,73.50,268.00,100%
